Du paysage français , puisque qu'elles n ' auront aucun mal à aller s ' installer ailleurs , « dans les pays qui ont une politique industrielle agressive d'aide à l'investissement , comme l'Italie , les ex-pays de l'Est , l'Irlande , l'Espagne ... » Et de mettre en cause la future « régionalisation » qui pourrait peser sur la fiscalité des entreprises : actuellement , la taxe professionnelle ne peut augmenter plus que la moyenne des trois autres taxes .	Du paysage français , puisque qu'elles n ' auront aucun mal à aller s ' installer ailleurs , « dans les pays qui ont une politique industrielle agressive d'aide à l'investissement , comme l'Italie , les ex-pays de l'Est , l'Irlande , l'Espagne ... » Et de mettre en cause la future « régionalisation » qui pourrait peser sur la fiscalité des entreprises : actuellement , la taxe professionnelle ne peut augmenter plus que la moyenne des trois autres taxes .	s1:53	régionalisation	s2:56	pourrait	BEFORE
Dure loi des séries pour les canalisations en fonte grise de Nancy qui datent de la création du réseau , à la fin du XIXe siècle : deux ruptures en 97 ( en janvier rue Saint - Dizier , en octobre rue de Metz ) , rien en 98 , deux de nouveau cette année , en moins de deux mois : le 6 juin cours Léopold et mardi soir , boulevard du 26e - RI .	Dure loi des séries pour les canalisations en fonte grise de Nancy qui datent de la création du réseau , à la fin du XIXe siècle : deux ruptures en 97 ( en janvier rue Saint - Dizier , en octobre rue de Metz ) , rien en 98 , deux de nouveau cette année , en moins de deux mois : le 6 juin cours Léopold et mardi soir , boulevard du 26e - RI .	s1:28	ruptures	s2:50	deux	DURING
En fin d'après - midi , ils l'ont jeté à plusieurs reprises , après l'avoir tabassé , dans la Touques , une rivière qui traverse la ville , alors que l'homme ne sait pas nager .	Revenus dans le premier appartement , ils ont encore régulièrement frappé le handicapé , qui a fini par s ' échapper le lendemain matin .	s1:8	jeté	s2:0	Revenus	BEFORE
LE VILLAGE FERA LA F ^ ETE DIMANCHE .	LE VILLAGE FERA LA F ^ ETE DIMANCHE .	s1:2	FERA	s2:4	F	IDENTITY
Grièvement blessée , elle a été transportée , après conditionnement , au centre hospitalier .	Grièvement blessée , elle a été transportée , après conditionnement , au centre hospitalier .	s1:1	blessée	s2:6	transportée	DURING
Lionel Jospin a cependant traité le sujet sensible de l'insécurité hier soir au meeting de Tours .	Lionel Jospin a cependant traité le sujet sensible de l'insécurité hier soir au meeting de Tours .	s1:4	traité	s2:13	meeting	DURING
« Il nous a demandé de le suivre .	Nous l'avons découvert à terre , le short baissé » .	s1:4	demandé	s2:2	découvert	BEFORE
Depuis le début de l' Intifada , fin septembre 2000 , les violences israélo - palestiniennes ont fait 2.994 morts , do nt 2.243 Palestiniens et 695 Israéliens .	Depuis le début de l' Intifada , fin septembre 2000 , les violences israélo - palestiniennes ont fait 2.994 morts , do nt 2.243 Palestiniens et 695 Israéliens .	s1:5	Intifada	s2:17	fait	BEGINS
Interroger les victimes et les auteurs eux - mêmes pour mieux évaluer la réalité de la délinquance figurent au rang des propositions que les députés Christophe Carèsche ( PS ) et Robert Pandraud ( RPR ) ont remises hier au Premier ministre , en vue de la création d'un « observatoire national de la délinquance . »	Ces propositions interviennent avant que le bilan 2001 de la délinquance et de la criminalité soit rendu public lundi matin au ministère de l'Intérieur .	s1:37	remises	s2:2	interviennent	SIMULTANEOUS
M. Blair a donné jusqu'au 30 juin aux responsables catholiques et protestants pour débloquer ce dossier .	M. Blair a donné jusqu'au 30 juin aux responsables catholiques et protestants pour débloquer ce dossier .	s1:3	donné	s2:13	débloquer	BEFORE
Vaclav Havel , le président tchèque qui souffre depuis mardi d'une affection virale des voies respiratoires , a dû être hospitalisé hier soir , après une « détérioration de l'état de santé » , selon le porte - parole .	Vaclav Havel , le président tchèque qui souffre depuis mardi d'une affection virale des voies respiratoires , a dû être hospitalisé hier soir , après une « détérioration de l'état de santé » , selon le porte - parole .	s1:18	dû	s2:27	détérioration	AFTER
Il faudra procéder aux vérifications qui s ' imposent avant de faire d'autres commentaires » , a dit la porte - parole de la présidence française Catherine Colonna , lors du sommet franco - allemand de Toulouse .	Il faudra procéder aux vérifications qui s ' imposent avant de faire d'autres commentaires » , a dit la porte - parole de la présidence française Catherine Colonna , lors du sommet franco - allemand de Toulouse .	s1:2	procéder	s2:4	vérifications	IDENTITY
Il faudra procéder aux vérifications qui s ' imposent avant de faire d'autres commentaires » , a dit la porte - parole de la présidence française Catherine Colonna , lors du sommet franco - allemand de Toulouse .	Il faudra procéder aux vérifications qui s ' imposent avant de faire d'autres commentaires » , a dit la porte - parole de la présidence française Catherine Colonna , lors du sommet franco - allemand de Toulouse .	s1:2	procéder	s2:11	faire	BEFORE
« Les Hollandais sont les plus gros consommateurs de quotidiens mais ils n ' achètent que ça , alors que les Allemands ou les Anglais entrent pour acheter le canard et repartent avec un guide ou un ouvrage sur la région » , confie Jean Motsch .	« Les Hollandais sont les plus gros consommateurs de quotidiens mais ils n ' achètent que ça , alors que les Allemands ou les Anglais entrent pour acheter le canard et repartent avec un guide ou un ouvrage sur la région » , confie Jean Motsch .	s1:25	entrent	s2:31	repartent	BEFORE
Les deux écuries estiment que ces modifications n'ont été décidées que pour enrayer la chute de l'audience télévisée due à l'outrageuse domination des Ferrari la saison dernière ( 14 victoires en 17 Grands Prix ) .	Les deux écuries estiment que ces modifications n'ont été décidées que pour enrayer la chute de l'audience télévisée due à l'outrageuse domination des Ferrari la saison dernière ( 14 victoires en 17 Grands Prix ) .	s1:14	chute	s2:21	domination	AFTER
- Le conseil d'administration de l'Agence universitaire de la francophonie ( AUF ) a décidé de porter plainte pour diffamation à la suite de la publication d'un rapport d'évaluation sur l'organisation .	- Le conseil d'administration de l'Agence universitaire de la francophonie ( AUF ) a décidé de porter plainte pour diffamation à la suite de la publication d'un rapport d'évaluation sur l'organisation .	s1:17	plainte	s2:19	diffamation	AFTER
_ Né en 1943 à Kinston , en Caroline du Nord , Maceo Parker a grandi dans une famille de musiciens .	Maceo Parker a travaillé également avec George Clinton , Bootsy Collins , collaboré avec 10.000 Maniacs , DeLa Soul , Rod Stewart ... Aujourd ' hui , ce grand saxophoniste américain poursuit une carrière solo et se produit régulièrement avec son groupe sur scène , où son talent et son énergie inépuisable font fureur .	s1:1	Né	s2:12	collaboré	BEFORE
Les deux écuries britanniques estiment que les modifications annoncées mercredi par Max Mosley , le président de la FIA , vont « abêtir » la F1 , actuelle vitrine de la technologie automobile .	Les deux écuries britanniques estiment que les modifications annoncées mercredi par Max Mosley , le président de la FIA , vont « abêtir » la F1 , actuelle vitrine de la technologie automobile .	s1:7	modifications	s2:22	abêtir	BEFORE
Après la prise de position de Damien Meslot , concernant l' attitude de Christian Proust sur le sujet de l'ADPA ( notre édition d' hier ) , Michel Zumkeller a fait savoir hier par le biais d'un communiqué qu'il travaillait avec un groupe de députés de toutes sensibilités politiques et responsables , pour trouver des solutions durables et équitables au problème financier posé par l'ADPA .	« Le gouvernement Jospin a mis en place l'ADPA mais sans prévoir les sources de financement .	s1:62	posé	s2:5	mis	AFTER
« L' équipée sauvage » de la nuit de lundi à mardi à Rambervillers a connu son épilogue hier matin , devant le tribunal correctionnel d'Epinal : les cinq casseurs ont été conduits à la maison d'arrêt après leurs condamnations , en comparution immédiate , à des peines de prison ferme .	« L' équipée sauvage » de la nuit de lundi à mardi à Rambervillers a connu son épilogue hier matin , devant le tribunal correctionnel d'Epinal : les cinq casseurs ont été conduits à la maison d'arrêt après leurs condamnations , en comparution immédiate , à des peines de prison ferme .	s1:32	conduits	s2:39	condamnations	AFTER
Avertie par des voisines , Juliette Carpezat s ' est précipitée en chaussons dans la rue lorsqu ' elle a su que le Secours populaire brûlait : « Je suis passée à midi devant en rentrant de la pharmacie .	Avertie par des voisines , Juliette Carpezat s ' est précipitée en chaussons dans la rue lorsqu ' elle a su que le Secours populaire brûlait : « Je suis passée à midi devant en rentrant de la pharmacie .	s1:30	passée	s2:35	rentrant	DURING
« L' équipée sauvage » de la nuit de lundi à mardi à Rambervillers a connu son épilogue hier matin , devant le tribunal correctionnel d'Epinal : les cinq casseurs ont été conduits à la maison d'arrêt après leurs condamnations , en comparution immédiate , à des peines de prison ferme .	« J'étais énervé » , « Je ne sais pas » , « C'est parti tout seul » , « Ben , comme ça ... » : des réponses qui arrachent une moue d'incrédulité au président Lespérance .	s1:42	comparution	s2:28	réponses	DURING
Cinq vitrines brisées , un container brûlé , une quinzaine de jardinières arrachées et jetées dans la Mortagne , trois tentatives de vol de voitures et un véhicule incendié , une effraction et du vol d'outillage à la piscine municipale , des dégradations en série : la liste des méfaits et exactions commis entre 0 h 30 et 4 h mardi ressemble à une litanie sans fin ... « La bande , armée de manches de pioche et de gourdins , a semé le trouble dans la bourgade » : le substitut Weyland a requis la sévérité .	Cinq vitrines brisées , un container brûlé , une quinzaine de jardinières arrachées et jetées dans la Mortagne , trois tentatives de vol de voitures et un véhicule incendié , une effraction et du vol d'outillage à la piscine municipale , des dégradations en série : la liste des méfaits et exactions commis entre 0 h 30 et 4 h mardi ressemble à une litanie sans fin ... « La bande , armée de manches de pioche et de gourdins , a semé le trouble dans la bourgade » : le substitut Weyland a requis la sévérité .	s1:14	jetées	s2:49	méfaits	DURING
Secourue rapidement , son cœur est reparti , mais elle n'avait pas repris conscience lors de son admission à l'hôpital , où elle est décédée .	Secourue rapidement , son cœur est reparti , mais elle n'avait pas repris conscience lors de son admission à l'hôpital , où elle est décédée .	s1:0	Secourue	s2:6	reparti	DURING
Hier soir , les services techniques de la Ville engageaient des travaux pour fermer le local tandis que les pompiers s ' organisaient pour effectuer des rondes pendant la nuit afin de déceler toute reprise de feu .	Hier soir , les services techniques de la Ville engageaient des travaux pour fermer le local tandis que les pompiers s ' organisaient pour effectuer des rondes pendant la nuit afin de déceler toute reprise de feu .	s1:24	effectuer	s2:26	rondes	IDENTITY
Après avoir connu une baisse globale de leur population entre 1982 et 1990 , la plupart de ces villes renouent désormais avec la croissance .	Après avoir connu une baisse globale de leur population entre 1982 et 1990 , la plupart de ces villes renouent désormais avec la croissance .	s1:2	connu	s2:19	renouent	BEFORE
En fin d'après - midi , ils l'ont jeté à plusieurs reprises , après l'avoir tabassé , dans la Touques , une rivière qui traverse la ville , alors que l'homme ne sait pas nager .	En fin d'après - midi , ils l'ont jeté à plusieurs reprises , après l'avoir tabassé , dans la Touques , une rivière qui traverse la ville , alors que l'homme ne sait pas nager .	s1:8	jeté	s2:15	tabassé	AFTER
Monique Grandvallet , née Drappier , est décédée le 13 février , à l'hôpital de Nancy - Brabois .	Elle participait depuis trois ans au repas des anciens .	s1:7	décédée	s2:1	participait	ENDED_BY
En attendant la commission d'enquête que finalement Bush n ' a pas bloquée , le secrétaire d'Etat américain William Burn , hier sur place , reconnaissait déjà « une tragédie humaine pour des milliers d'innocents » .	En attendant la commission d'enquête que finalement Bush n ' a pas bloquée , le secrétaire d'Etat américain William Burn , hier sur place , reconnaissait déjà « une tragédie humaine pour des milliers d'innocents » .	s1:1	attendant	s2:25	reconnaissait	DURING
Bernard affirme qu'en se promenant , il a chuté et s ' est retrouvé à terre , la braguette ouverte .	Bernard affirme qu'en se promenant , il a chuté et s ' est retrouvé à terre , la braguette ouverte .	s1:8	chuté	s2:13	retrouvé	BEFORE
Alain Parmentier , 53 ans , employé de la société Lorraine de surveillance Protec effectuait , hier , une mission banale .	Un aller - retour entre Vandœuvre et Pont - à - Mousson pour mettre en sécurité sept mallettes métallisées contenant des disquettes informatiques traitées pour le compte des ASSEDIC du Nord - Est par la société CSIA de Pont - à - Mousson .	s1:14	effectuait	s2:19	contenant	DURING
Le bus des joueurs , pour quitter le stade , a dû attendre que les forces de l'ordre éloignent les supporters mécontents .	Après la rencontre , les choix tactiques du technicien olympien faisaient l'objet de nombreux commentaires .	s1:11	dû	s2:2	rencontre	AFTER
Ce dimanche , de 18 h à 23 h , l'office municipal d'animation de Luxeuil - les - Bains organise un thé dansant géant , sur la place de l'Etang de la Poche .	Cette soirée , qui sera animée par Roland Chopinez et son orchestre , est placée sous le signe de Venise et les personnes qui le souhaitent peuvent donc venir costumées , comme pour un carnaval .	s1:19	organise	s2:25	souhaitent	DURING
Les réunions suivantes sont programmées ; elles auront lieu en principe les deuxième et quatrième jeudis de chaque mois .	Les réunions suivantes sont programmées ; elles auront lieu en principe les deuxième et quatrième jeudis de chaque mois .	s1:1	réunions	s2:7	auront	IDENTITY
« Fiat - auto » en partenariat avec la Prévention routière coordonne jusqu'au 28 février les semaines de la sécurité .	« Fiat - auto » en partenariat avec la Prévention routière coordonne jusqu'au 28 février les semaines de la sécurité .	s1:11	coordonne	s2:16	semaines	SIMULTANEOUS
L' accord conclu avec le Likoud et le PNR prévoit notamment que « les colonies [ israéliennes dans les territoires palestiniens ] seront agrandies pour répondre à la croissance naturelle de leur population » .	L' accord conclu avec le Likoud et le PNR prévoit notamment que « les colonies [ israéliennes dans les territoires palestiniens ] seront agrandies pour répondre à la croissance naturelle de leur population » .	s1:1	accord	s2:2	conclu	IDENTITY
Comme prévu , le déplacement des rugbymen à Genlis n ' a pas été une promenade de santé pour les moins de 17 ans qui ont dû puiser dans leurs réserves physiques et mentales pour venir à bout d'une solide équipe bourguignonne .	Après deux essais refusés , les avants , dans un rush décisif , ont inscrit l' essai libérateur assurant la victoire 8 à 3 .	s1:4	déplacement	s2:10	rush	DURING
Le président du Conseil représentatif des institutions juives de France Roger Cukierman a créé la polémique lors du traditionnel dîner annuel du CRIF en assimilant antisionisme et antisémitisme et en dénonçant une « alliance brun - vert - rouge » .	Le président du Conseil représentatif des institutions juives de France Roger Cukierman a créé la polémique lors du traditionnel dîner annuel du CRIF en assimilant antisionisme et antisémitisme et en dénonçant une « alliance brun - vert - rouge » .	s1:13	créé	s2:30	dénonçant	DURING
Les premiers tirs ont eu lieu vers 18 h 55 alors que le train Paris - Nantes se trouvait à 15 km au nord d'Angers ( Maine - et - Loire ) , à la jonction des communes d'Ecouflant , Tiercé et Briollay , en rase campagne .	Les premiers tirs ont eu lieu vers 18 h 55 alors que le train Paris - Nantes se trouvait à 15 km au nord d'Angers ( Maine - et - Loire ) , à la jonction des communes d'Ecouflant , Tiercé et Briollay , en rase campagne .	s1:2	tirs	s2:4	eu	IDENTITY
Williams Murray , chef cuisinier sur une plate - forme pétrolière en Ecosse et Stéphanie Bahof , professeur de français et de langue étrangère à l'école de langues au Luxembourg , ont été unis par les liens du mariage .	La cérémonie a eu lieu à Rotorua , en Nouvelle - Zélande , le 28 août .	s1:33	unis	s2:1	cérémonie	DURING
Franck Williams et Ron Dennis estiment aussi que certaines propositions de la FIA auront des incidences sur la sécurité des pilotes .	Franck Williams et Ron Dennis estiment aussi que certaines propositions de la FIA auront des incidences sur la sécurité des pilotes .	s1:9	propositions	s2:13	auront	BEFORE
Courbis doit partir » , s ' insurgeait l'un d'eux aux abords du stade de La Mosson , avant de s ' en prendre aux joueurs et au président Yves Marchand .	Courbis doit partir » , s ' insurgeait l'un d'eux aux abords du stade de La Mosson , avant de s ' en prendre aux joueurs et au président Yves Marchand .	s1:7	insurgeait	s2:23	prendre	BEFORE
C'est en jouant de la peur de la guerre , profonde dans un pays traumatisé par le bellicisme nazi et les tensions de la Guerre froide , que le chancelier Schröder a réussi à redonner une chance à son camp .	Il a exclu d'emblée toute participation de son pays à une attaque de l'Irak , avec ou sans mandat de l'ONU .	s1:32	réussi	s2:2	exclu	BEFORE
Un Egyptien avait décidé de faire circoncire son fils dans un hôpital plutôt que chez un praticien traditionnel , pour ne courir aucun risque .	Le médecin de l'hôpital de la localité d'Abou Tacht , à environ 500 km au sud du Caire , a coupé une partie du pénis du petit garçon , puis le reste en tentant de suturer la plaie pour enrayer l' hémorragie qui s ' était déclarée .	s1:6	circoncire	s2:33	tentant	DURING
Et pour cause : la fumée a recouvert le quartier , faisant sortir les curieux , et le sinistre a interrompu le concours de pétanque organisée par l'association des Portugais de Belfort .	Et pour cause : la fumée a recouvert le quartier , faisant sortir les curieux , et le sinistre a interrompu le concours de pétanque organisée par l'association des Portugais de Belfort .	s1:22	concours	s2:25	organisée	AFTER
« L' équipée sauvage » de la nuit de lundi à mardi à Rambervillers a connu son épilogue hier matin , devant le tribunal correctionnel d'Epinal : les cinq casseurs ont été conduits à la maison d'arrêt après leurs condamnations , en comparution immédiate , à des peines de prison ferme .	Cinq vitrines brisées , un container brûlé , une quinzaine de jardinières arrachées et jetées dans la Mortagne , trois tentatives de vol de voitures et un véhicule incendié , une effraction et du vol d'outillage à la piscine municipale , des dégradations en série : la liste des méfaits et exactions commis entre 0 h 30 et 4 h mardi ressemble à une litanie sans fin ... « La bande , armée de manches de pioche et de gourdins , a semé le trouble dans la bourgade » : le substitut Weyland a requis la sévérité .	s1:2	équipée	s2:2	brisées	DURING
Pendant une semaine à partir de ce matin , le tribunal de Poitiers va tenter de démêler les responsabilités dans le gigantesque carambolage suivi d' incendies des véhicules , qui le 10 novembre 93 , sur l' A 10 près de Bordeaux , avait causé la mort de 15 personnes et blessé 53 autres .	Pendant une semaine à partir de ce matin , le tribunal de Poitiers va tenter de démêler les responsabilités dans le gigantesque carambolage suivi d' incendies des véhicules , qui le 10 novembre 93 , sur l' A 10 près de Bordeaux , avait causé la mort de 15 personnes et blessé 53 autres .	s1:22	carambolage	s2:44	causé	BEFORE
« L' équipée sauvage » de la nuit de lundi à mardi à Rambervillers a connu son épilogue hier matin , devant le tribunal correctionnel d'Epinal : les cinq casseurs ont été conduits à la maison d'arrêt après leurs condamnations , en comparution immédiate , à des peines de prison ferme .	« L' équipée sauvage » de la nuit de lundi à mardi à Rambervillers a connu son épilogue hier matin , devant le tribunal correctionnel d'Epinal : les cinq casseurs ont été conduits à la maison d'arrêt après leurs condamnations , en comparution immédiate , à des peines de prison ferme .	s1:39	condamnations	s2:42	comparution	DURING
Les opérations de l'armée visent particulièrement le Hamas , qui s ' oppose à l' appel à une trêve de l' Intifada pendant un an , lancé vendredi par Mahmoud Abbas , bras droit de Yasser Arafat .	Depuis le début de l' Intifada , fin septembre 2000 , les violences israélo - palestiniennes ont fait 2.994 morts , do nt 2.243 Palestiniens et 695 Israéliens .	s1:21	Intifada	s2:5	Intifada	IDENTITY
A Belgrade , plusieurs partis d'opposition serbes ont également estimé que l' inculpation de Slobodan Milosevic risquait de compromettre les chances d'un règlement rapide du conflit du Kosovo .	L' inculpation du président yougoslave pour crimes contre l'humanité justifie l' action de l'OTAN , a déclaré de son côté le secrétaire d'Etat américain Madeleine Albright .	s1:12	inculpation	s2:1	inculpation	IDENTITY
Installé dans l'avion , il a vu par le hublot que ses bagages étaient restés au sol .	Installé dans l'avion , il a vu par le hublot que ses bagages étaient restés au sol .	s1:0	Installé	s2:6	vu	DURING
Avertie par des voisines , Juliette Carpezat s ' est précipitée en chaussons dans la rue lorsqu ' elle a su que le Secours populaire brûlait : « Je suis passée à midi devant en rentrant de la pharmacie .	Avertie par des voisines , Juliette Carpezat s ' est précipitée en chaussons dans la rue lorsqu ' elle a su que le Secours populaire brûlait : « Je suis passée à midi devant en rentrant de la pharmacie .	s1:0	Avertie	s2:25	brûlait	DURING
Venu faire ses adieux aux troupes en poste dans les Balkans , avant de quitter ses fonctions le 30 octobre , le général Kelche , chef d'état - major des armées , l' a rappelé , hier matin , au cours d' une prise d'armes sur les hauteurs de Mitrovica , en présence d'une section de Tirailleurs : « Je suis fier des progrès que nous avons réussi à faire réaliser ensemble à cette province dans l'objectif d'un apaisement et d'un retour à l'Etat de droit .	Venu faire ses adieux aux troupes en poste dans les Balkans , avant de quitter ses fonctions le 30 octobre , le général Kelche , chef d'état - major des armées , l' a rappelé , hier matin , au cours d' une prise d'armes sur les hauteurs de Mitrovica , en présence d'une section de Tirailleurs : « Je suis fier des progrès que nous avons réussi à faire réaliser ensemble à cette province dans l'objectif d'un apaisement et d'un retour à l'Etat de droit .	s1:69	faire	s2:81	retour	BEFORE
Le conseil municipal de la commune de Sancey - le - Grand se réunira en salle de mairie vendredi 22 novembre , à 20 h , pour délibérer sur les sujets suivants à l'ordre du jour : budget supplémentaire 2002 , bibliothèque , vente de bois , règlement de l'affouage , convention de location de locaux , villages fleuris , affaires diverses .	Le conseil municipal de la commune de Sancey - le - Grand se réunira en salle de mairie vendredi 22 novembre , à 20 h , pour délibérer sur les sujets suivants à l'ordre du jour : budget supplémentaire 2002 , bibliothèque , vente de bois , règlement de l'affouage , convention de location de locaux , villages fleuris , affaires diverses .	s1:13	réunira	s2:27	délibérer	BEFORE
Bernard , de Giromagny , comparaissait hier devant le tribunal correctionnel de Belfort pour deux affaires d'exhibition sexuelle .	« Il était derrière un arbre » , dit - elle dans sa déposition lue par le juge unique .	s1:5	comparaissait	s2:14	lue	DURING
- Le conseil d'administration de l'Agence universitaire de la francophonie ( AUF ) a décidé de porter plainte pour diffamation à la suite de la publication d'un rapport d'évaluation sur l'organisation .	- Le conseil d'administration de l'Agence universitaire de la francophonie ( AUF ) a décidé de porter plainte pour diffamation à la suite de la publication d'un rapport d'évaluation sur l'organisation .	s1:14	décidé	s2:25	publication	AFTER
La rupture se situant juste sous l'un des piliers de l'entrée de la Pépinière , il va donc falloir poser 18 mètres de tuyaux pour contourner l'obstacle et les massifs de fleurs .	Ces travaux do nt le montant devrait avoisiner les 150.000 F se dérouleront aujourd ' hui et vendredi .	s1:18	falloir	s2:1	travaux	DURING
L' inculpation du président yougoslave pour crimes contre l'humanité justifie l' action de l'OTAN , a déclaré de son côté le secrétaire d'Etat américain Madeleine Albright .	Le secrétaire - général de l'OTAN , Javier Solana , a estimé que cette inculpation n'aurait pas « d'influence » sur le processus diplomatique .	s1:1	inculpation	s2:14	inculpation	IDENTITY
De leur côté , les New York Knicks , tombeurs au premier tour de Miami , numéro un à l'est , sont allés s ' imposer 100 à 92 à Atlanta , grâce à 34 points d'Allen Houston et 31 de Latrell Sprewell .	De leur côté , les New York Knicks , tombeurs au premier tour de Miami , numéro un à l'est , sont allés s ' imposer 100 à 92 à Atlanta , grâce à 34 points d'Allen Houston et 31 de Latrell Sprewell .	s1:9	tombeurs	s2:22	allés	BEFORE
L' opération avait été programmée par Claude Moret , conseiller municipal qui avait prévu de diviser les volontaires en trois groupes qui avaient pour tâche de ramasser tous les détritus , sur des différents itinéraires .	L' opération avait été programmée par Claude Moret , conseiller municipal qui avait prévu de diviser les volontaires en trois groupes qui avaient pour tâche de ramasser tous les détritus , sur des différents itinéraires .	s1:1	opération	s2:4	programmée	AFTER
Parallèlement à ses efforts diplomatiques , l'OTAN poursuit avec intensité ses bombardements sur la Yougoslavie .	Parallèlement à ses efforts diplomatiques , l'OTAN poursuit avec intensité ses bombardements sur la Yougoslavie .	s1:3	efforts	s2:7	poursuit	SIMULTANEOUS
Neuf Palestiniens et un soldat israélien ont été tués hier dans les territoires occupés alors que l'armée israélienne menait une incursion dans la localité de Beit Hanoun dans le nord de la bande de Gaza .	Neuf Palestiniens et un soldat israélien ont été tués hier dans les territoires occupés alors que l'armée israélienne menait une incursion dans la localité de Beit Hanoun dans le nord de la bande de Gaza .	s1:8	tués	s2:18	menait	DURING
« C'est Courbis qui a perdu le match » , soupirait un agent alors qu ' un membre de l'équipe technique montpelliéraine se félicitait des choix de Courbis .	« C'est Courbis qui a perdu le match » , soupirait un agent alors qu ' un membre de l'équipe technique montpelliéraine se félicitait des choix de Courbis .	s1:23	félicitait	s2:25	choix	AFTER
- Trois rames de TGV ont essuyé des coups de feu sur la ligne Paris - Nantes près d'Angers dimanche après - midi .	- Trois rames de TGV ont essuyé des coups de feu sur la ligne Paris - Nantes près d'Angers dimanche après - midi .	s1:6	essuyé	s2:8	coups	IDENTITY
En route pour Salt Lake City , le patineur de vitesse néerlandais Rintje Ritsma s ' est fait des frayeurs lors de l' escale à Calgary ( Canada ) .	Installé dans l'avion , il a vu par le hublot que ses bagages étaient restés au sol .	s1:17	fait	s2:6	vu	BEGINS
L'espoir est le mot qui qualifie le mieux l'état d'esprit de 30 % des personnes interrogées ( en augmentation de 8 points par rapport à août 2001 ) , devant l'inquiétude ( 21 % , en baisse de 9 points ) , l'attente ( 18 % ) , et l'optimisme ( 12 % ) .	Cependant , si 56 % des personnes interrogées font confiance au gouvernement Raffarin en matière de lutte contre l'insécurité , 71 % ne lui font pas confiance en matière d'augmentation du pouvoir d'achat et 64 % en matière de lutte contre le chômage .	s1:15	interrogées	s2:7	interrogées	IDENTITY
Alors que Dugarry avait ouvert le score à la première minute et que l'OM semblait en place avec Pires dans une position plus axiale qui lui convient mieux , Courbis sort l'ancien Bordelais à la mi - temps et fait monter Perez , qui ne semblait pas dans un jour de grande maîtrise technique , au milieu .	Alors que Dugarry avait ouvert le score à la première minute et que l'OM semblait en place avec Pires dans une position plus axiale qui lui convient mieux , Courbis sort l'ancien Bordelais à la mi - temps et fait monter Perez , qui ne semblait pas dans un jour de grande maîtrise technique , au milieu .	s1:4	ouvert	s2:30	sort	BEFORE
Après la rencontre , les choix tactiques du technicien olympien faisaient l'objet de nombreux commentaires .	Alors que Dugarry avait ouvert le score à la première minute et que l'OM semblait en place avec Pires dans une position plus axiale qui lui convient mieux , Courbis sort l'ancien Bordelais à la mi - temps et fait monter Perez , qui ne semblait pas dans un jour de grande maîtrise technique , au milieu .	s1:2	rencontre	s2:14	semblait	DURING
Ses obsèques seront célébrées lundi 17 février , à 14 h 30 en l'église de La Neuveville - sous - Montfort .	Ses obsèques seront célébrées lundi 17 février , à 14 h 30 en l'église de La Neuveville - sous - Montfort .	s1:1	obsèques	s2:3	célébrées	IDENTITY
La première réunion du club du troisième âge , pour cette saison 2002 / 2003 , aura lieu le jeudi 12 septembre , à partir de 14 h , à la salle des fêtes du village .	La première réunion du club du troisième âge , pour cette saison 2002 / 2003 , aura lieu le jeudi 12 septembre , à partir de 14 h , à la salle des fêtes du village .	s1:11	saison	s2:16	aura	BEGINS
Bill Clinton a annoncé qu'il mettra son veto à une réduction d'impôts de 792 milliards de dollars sur dix ans adoptée par le Congrès à majorité républicaine .	Le texte prévoit des réductions d'impôts pour un montant de 791,9 milliards de dollars sur 10 ans , pour redistribuer aux Américains une partie des excédents budgétaires , qui pourraient atteindre 3.000 milliards d' ici à dix ans .	s1:10	réduction	s2:4	réductions	IDENTITY
Adelina Domingues , connue pour être la doyenne des Américains , s ' est éteinte mercredi après - midi à l'âge de 114 ans .	Elle laisse derrière elle six petits - enfants et neuf arrière - petits - enfants .	s1:14	éteinte	s2:1	laisse	BEGINS
Après la rencontre , les choix tactiques du technicien olympien faisaient l'objet de nombreux commentaires .	Après la rencontre , les choix tactiques du technicien olympien faisaient l'objet de nombreux commentaires .	s1:2	rencontre	s2:10	faisaient	BEFORE
Venu faire ses adieux aux troupes en poste dans les Balkans , avant de quitter ses fonctions le 30 octobre , le général Kelche , chef d'état - major des armées , l' a rappelé , hier matin , au cours d' une prise d'armes sur les hauteurs de Mitrovica , en présence d'une section de Tirailleurs : « Je suis fier des progrès que nous avons réussi à faire réaliser ensemble à cette province dans l'objectif d'un apaisement et d'un retour à l'Etat de droit .	Venu faire ses adieux aux troupes en poste dans les Balkans , avant de quitter ses fonctions le 30 octobre , le général Kelche , chef d'état - major des armées , l' a rappelé , hier matin , au cours d' une prise d'armes sur les hauteurs de Mitrovica , en présence d'une section de Tirailleurs : « Je suis fier des progrès que nous avons réussi à faire réaliser ensemble à cette province dans l'objectif d'un apaisement et d'un retour à l'Etat de droit .	s1:69	faire	s2:70	réaliser	IBEFORE
Près de deux tiers des Français ( 65 % ) se disent plutôt optimistes ( 56 % ) ou très optimistes ( 9 % ) en pensant à l' avenir , selon un sondage sur le moral des Français à la rentrée de septembre réalisé par l'IFOP pour Ouest - France .	Cependant , si 56 % des personnes interrogées font confiance au gouvernement Raffarin en matière de lutte contre l'insécurité , 71 % ne lui font pas confiance en matière d'augmentation du pouvoir d'achat et 64 % en matière de lutte contre le chômage .	s1:44	réalisé	s2:8	font	DURING
